name,repository,pkg_mng
globals-lua,github.com/hjelmeland/globals,luarocks
gntp,https://github.com/moteus/lua-gntp,luarocks
gnucrypt,https://github.com/fnordpipe/lua-gnucrypt,luarocks
gobo-awesome,https://github.com/gobolinux/gobo-awesome,luarocks
gobo-awesome-alttab,https://github.com/gobolinux/gobo-awesome-alttab,luarocks
gobo-awesome-battery,https://github.com/gobolinux/gobo-awesome-battery,luarocks
gobo-awesome-bluetooth,https://github.com/gobolinux/gobo-awesome-bluetooth,luarocks
gobo-awesome-gobonet,https://github.com/gobolinux/gobo-awesome-gobonet,luarocks
gobo-awesome-light,https://github.com/gobolinux/gobo-awesome-light,luarocks
gobo-awesome-sound,https://github.com/gobolinux/gobo-awesome-sound,luarocks
golflike,github.com/nhartland/golflike,luarocks
gomaxmagick,github.com/gomax/magick,luarocks
gonapps-cookie,github.com/gonapps/gonapps-lua-cookie,luarocks
gonapps-jwt,https://github.com/gonapps-org/gonapps-lua-jwt,luarocks
gonapps-url-decoder,github.com/gonapps-org/gonapps-lua-url-decoder,luarocks
gonapps-url-encoder,github.com/gonapps-org/gonapps-lua-url-encoder,luarocks
gonapps-url-query-parser,github.com/gonapps-org/gonapps-lua-url-query-parser,luarocks
gonapps-url-router,github.com/gonapps/gonapps-lua-url-router,luarocks
goodcall,github.com/mpeterv/goodcall,luarocks
graphql-parser,github.com/samngms/lua-graphql-parser,luarocks
graph-toolkit,github.com/franko/graph-toolkit,luarocks
graphviz,github.com/nymphium/lua-graphviz,luarocks
grasp,github.com/daelvn/grasp,luarocks
grid,https://github.com/kitsunies/grid.lua,luarocks
gt-mp-prometheus-plugin,github.com/Kong/kong-plugin-prometheus,luarocks
guard,https://github.com/Yonaba/guard.lua,luarocks
guardia,github.com/daelvn/guardia,luarocks
gumbo,https://craigbarnes.gitlab.io/dist/lua-gumbo/lua-gumbo-0.5.tar.gz,luarocks
gwa-kong-endpoint,github.com/bcgov/gwa-kong-endpoint,luarocks
h5tk,github.com/forflo/h5tk,luarocks
halo,github.com/mah0x211/lua-halo,luarocks
handler-helpers,https://gitlab.com/rychly/handler-helpers,luarocks
haricot,github.com/catwell/haricot,luarocks
harpseal,https://github.com/aimingoo/harpseal,luarocks
HarryPlotter,https://github.com/BrettRToomey/harryplotter,luarocks
hasher,github.com/edubart/lua-hasher,luarocks
haxe-deps,github.com/jdonaldson/haxe-deps,luarocks
HC,github.com/vrld/HC,luarocks
header-transfer,github.com/syhily/header-transfer,luarocks
heaps,github.com/geoffleyland/lua-heaps,luarocks
hectorm-fork-http,https://github.com/hectorm/lua-http,luarocks
heka_mock,github.com/timurb/heka_mock,luarocks
hello,gitlab.com/gWOLF3/bitproxy,luarocks
HelloLuarocks,http://github.com/monada99/tdd_kata,luarocks
heroku-openresty,github.com/leafo/heroku-openresty,luarocks
hex,github.com/mah0x211/lua-hex,luarocks
hfun,github.com/HeinrichHartmann/luahfun,luarocks
hgateway-plugins,gitlab.com/lht-hcloud/codes/hgateway-plugins,luarocks
hgateway-sdk,gitlab.com/lht-hcloud/codes/hgateway-sdk,luarocks
hires-time,github.com/moznion/lua-hires-time,luarocks
hjson-lua,github.com/cryi/hjson-lua,luarocks
hmac,https://github.com/mah0x211/lua-hmac,luarocks
hmac-auth-okadoc,https://github.com/fajarhide/hmac-auth-okadoc,luarocks
horchata,https://github.com/JuanjoSalvador/horchata,luarocks
host,github.com/xpol/lua-host,luarocks
host-interpolate-by-header,github.com/dream11/kong-host-interpolate-by-header,luarocks
hotfix,github.com/jinq0123/hotfix,luarocks
hotfix-gen,https://github.com/luyuhuang/hotfix-gen,luarocks
hotswap,github.com/saucisson/lua-hotswap,luarocks
hotswap-ev,github.com/saucisson/lua-hotswap,luarocks
hotswap-hash,github.com/saucisson/lua-hotswap,luarocks
hotswap-http,github.com/saucisson/lua-hotswap,luarocks
hotswap-lfs,github.com/saucisson/lua-hotswap,luarocks
hprose,github.com/hprose/hprose-lua,luarocks
hsluv,github.com/hsluv/hsluv-lua,luarocks
ht16k33,https://github.com/nubix-io/lua-ht16k33,luarocks
html-entities,https://github.com/TiagoDanin/htmlEntities-for-lua,luarocks
htmlparser,https://github.com/msva/lua-htmlparser,luarocks
html-tags,https://github.com/lalawue/lua-html-tags,luarocks
http,https://github.com/daurnimator/lua-http,luarocks
httpclient,github.com/lusis/lua-httpclient,luarocks
http-digest,github.com/catwell/lua-http-digest,luarocks
httprequestparser,github.com/yogiverma007/httprequestparser,luarocks
http_server,https://github.com/MrSyabro/lua_http_server,luarocks
hump,github.com/vrld/hump,luarocks
hungarian,github.com/yenchanghsu/hungarian.torch,luarocks
huntable,github.com/olueiro/huntable,luarocks
husl,github.com/husl-colors/husl-lua,luarocks
hussar,https://github.com/thislight/hussar,luarocks
hx-lua-simdjson,github.com/jdonaldson/hx-lua-simdjson,luarocks
hyper-ecs,https://gitlab.com/ehemsley/hyper-ecs,luarocks
i18n,https://github.com/kikito/i18n.lua,luarocks
icecream-lua,github.com/wlingze/iccream-lua,luarocks
idn2,https://github.com/daurnimator/lua-idn2,luarocks
idna,github.com/mah0x211/lua-idna,luarocks
ihelp,github.com/dlaurie/lua-ihelp,luarocks
ihex,github.com/sci4me/ihex.lua,luarocks
image_handler,github.com/drmargarido/image_handler,luarocks
imagesize,github.com/leafo/imagesize,luarocks
imap4,github.com/vrld/imap4.lua,luarocks
imgui,https://gitlab.com/CodUSER/imgui,luarocks
indexedpng,github.com/xdever/indexedpng,luarocks
inifile,github.com/bartbes/inifile,luarocks
injarg,https://github.com/aiq/injarg,luarocks
Inline,github.com/AricHasting/inline,luarocks
inspect,https://github.com/kikito/inspect.lua,luarocks
interlu,https://github.com/raingloom/interlu,luarocks
ios-icons,github.com/gdawg/ios-icons,luarocks
io-tofile,https://github.com/mah0x211/lua-io-tofile,luarocks
iovec,https://github.com/mah0x211/lua-iovec,luarocks
ip2location,github.com/ip2location/ip2location-lua,luarocks
ip2proxy,github.com/ip2location/ip2proxy-lua,luarocks
ipdb,github.com/ym/ipdb-c,luarocks
ipipx,github.com/ym/lua-ipipx,luarocks
irc-engine,github.com/mirrexagon/lua-irc-engine,luarocks
irc-formatter,https://github.com/jprjr/lua-irc-formatter,luarocks
ircmess,github.com/Xe/lua-ircmess,luarocks
irc-parser,https://github.com/jprjr/lua-irc-parser,luarocks
iresty-nginx-lua-prometheus,github.com/iresty/nginx-lua-prometheus,luarocks
iris,github.com/catwell/iris-lua,luarocks
is,github.com/jackwilsdon/is.lua,luarocks
isa,https://github.com/mah0x211/lua-isa,luarocks
isodd,github.com/daelvn/isodd,luarocks
iter,github.com/gordonbrander/iter,luarocks
itertools,github.com/aperezdc/lua-itertools,luarocks
jeejah,https://gitlab.com/technomancy/jeejah,luarocks
jnet,https://github.com/LBPHacker/lua-jnet,luarocks
johngrib.hammerspoon.caffein,github.com/johngrib/hammerspoon_caffein,luarocks
johngrib.hammerspoon.winmove,github.com/johngrib/hammerspoon_winmove,luarocks
jps,github.com/rangercyh/jps,luarocks
json2lua,github.com/agladysh/json2lua,luarocks
json-lua,https://github.com/tiye/json-lua,luarocks
jsonnet,github.com/yuduanchen/luajit-jsonnet,luarocks
json-rock,https://github.com/gladkikhviktor/json-rock,luarocks
json-rpc,github.com/aleclarson/lua-json-rpc,luarocks
JSONRPC4Lua,github.com/pdxmeshnet/jsonrpc4lua,luarocks
jsonschema,github.com/api7/jsonschema,luarocks
jsonschema-gitless,https://github.com/aulisius/jsonschema-gitless,luarocks
jumbleberry-auto-ssl,github.com/GUI/lua-resty-auto-ssl,luarocks
jumbleberry-dogstatsd,github.com/jumbleberry/lua-resty-dogstatsd,luarocks
jumbleberry-statsd,github.com/jumbleberry/lua-resty-statsd,luarocks
jumper,https://github.com/Yonaba/Jumper,luarocks
jwt,https://github.com/Olivine-Labs/lua-jwt,luarocks
jwt-jitsi,https://github.com/jitsi/lua-jwt,luarocks
kafka,github.com/chensoft/lua-kafka,luarocks
kcp,github.com/chensoft/lua-kcp,luarocks
kdtree,https://github.com/geoffleyland/lua-kdtree,luarocks
kemi-test-suite,https://github.com/ovoshlook/kemi-lua-test-suite,luarocks
key-auth-value-pass,github.com/jhitzke/key-auth-value-pass,luarocks
keycloak-rbac,github.com/kelvinwierks/keycloak-rbac,luarocks
kikgit,github.com/daelvn/kikgit,luarocks
kitti_scoring,github.com/jbschlosser/kitti_scoring.torch,luarocks
kminser,github.com/kaeza/kminser,luarocks
kong,https://github.com/Kong/kong,luarocks
kong-advanced-router,github.com/dream11/kong-advanced-router,luarocks
kong-aliyun-http-filter,github.com/jicong/kong-aliyun-http-filter,luarocks
kong-api-composition,https://github.com/Platformatory/kong-api-composition,luarocks
kong-auth-key-jwt-server,github.com/thanhdongnguyen/kong-auth-key-jwt-sever,luarocks
kong-auth-request,github.com/ascho/kong-auth-request,luarocks
kong-auth-signature,github.com/thanhdongnguyen/kong-auth-signature,luarocks
kong-auto-https,github.com/davidqhr/kong-auto-https,luarocks
kong-cassandra,github.com/mashape/lua-resty-cassandra,luarocks
kong-churnzero,github.com/r-alekseev/kong-churnzero,luarocks
kong-circuit-breaker,github.com/dream11/kong-circuit-breaker,luarocks
kong-client,https://github.com/emartech/kong-client,luarocks
kong-cluster-drain,https://github.com/Optum/kong-cluster-drain,luarocks
kong-consumer-rate-limiting,github.com/nokia/consumer-rate-limiting,luarocks
kong-consumer-route,github.com/videni/kong-consumer-route,luarocks
kong-custom-error-handlers,github.com/nvmlabs/kong-custom-error-handlers,luarocks
kong-datadog-k8s,github.com/erran/kong-datadog-k8s,luarocks
kong-easter-eggs,github.com/maxipavlovic/kong-easter-eggs,luarocks
kong-enhanced-oidc,github.com/larsw/kong-oidc,luarocks
kong-error-log,https://github.com/Optum/kong-error-log,luarocks
kong-ext-auth,github.com/be-humble/kong-ext-auth,luarocks
kong-external-auth,github.com/wiput1999/kong-external-auth,luarocks
kong-external-auth-plugin,github.com/har5hit/kong-external-auth-plugin,luarocks
kong-external-oauth,github.com/Ehekatl/kong-external-oauth,luarocks
kong-file-log-exclusion,github.com/PayMaya/kong-file-log-exclusion,luarocks
kong-force-ssl,github.com/imanel/kong-force-ssl,luarocks
kong-forwarded-user-auth,github.com/upyun/kong-forwarded-user-auth,luarocks
kong-forward-proxy,github.com/tfabien/kong-forward-proxy/,luarocks
kong-header-access-control,github.com/gumtreeuk/kong-header-access-control,luarocks
kong-https-redirect,github.com/gdhagger/kong-https-redirect,luarocks
kong-http-to-https,github.com/ingresse/kong-plugin-http-to-https,luarocks
kong-http-to-https-redirect,github.com/HappyValleyIO/kong-http-to-https-redirect,luarocks
kong-influxdb,github.com/gumtreeuk/kong-influxdb,luarocks
kong_injection,https://github.com/yhc19850706/kong_injection,luarocks
kong-ip-location,https://github.com/ismailbaskin/kong-ip-location,luarocks
kong-jwt2header,github.com/yesinteractive/kong-jwt2header,luarocks
kong-jwt2header-raftx24,https://github.com/raftx24/kong-jwt2header,luarocks
kong-jwt-claim-headers,github.com/uohzxela/kong-jwt-claim-headers,luarocks
kong-jwt-firebase,github.com/simantakaushik/kong-plugin-jwt-firebase,luarocks
kong-kafka-log,https://github.com/Optum/kong-kafka-log,luarocks
kong-lapis,github.com/Kong/lapis,luarocks
kong-lib-logger,https://github.com/emartech/kong-lib-logger,luarocks
kong-log-google,github.com/yesinteractive/kong-log-google,luarocks
kong-lua-resty-kafka,github.com/kong/lua-resty-kafka,luarocks
kong-lua-sandbox,github.com/kong/kong-lua-sandbox,luarocks
kong-mtls-validate,"github.com/""..github_account_name..""/""..github_repo_name..""",luarocks
kong-o2b-ticketing,github.com/chalkan3/kong-ticket-plugin,luarocks
kong-oauth2-ext,git:github.com/shevaha201/kong-plugin,luarocks
kong-oauth-proxy,github.com/curityio/nginx-lua-oauth-proxy-plugin,luarocks
kong-oidc,github.com/nokia/kong-oidc,luarocks
kong-oidc-adfs,github.com/philbarr/kong-oidc-adfs,luarocks
kong-oidc-auth,https://github.com/Optum/kong-oidc-auth,luarocks
kong-oidc-auth-akshay,https://github.com/akshay-harale/kong-oidc-auth,luarocks
kong-oidc-by-prashanth,github.com/nokia/kong-oidc,luarocks
kong-oidc-consumer,github.com/vl4d/kong-oidc-consumer,luarocks
kong-oidc-forward-host,github.com/jasine/kong-oidc,luarocks
kong-oidc-google-groups,github.com/newtonx-inc/kong-oidc-google-groups,luarocks
kong-oidc-ng,github.com/pro3s/kong-oidc,luarocks
kong-oidc-test,github.com/grizzlyblitz/kong-oidc-test,luarocks
kong-oidc-v2,github.com/lorenzoaiello/kong-oidc,luarocks
kong-oidc-ws-rbac,github.com/alaksmana/kong-oidc-ws-rbac,luarocks
kong-opa,github.com/ninjaneers-team/kong-opa,luarocks
kong-opa-plugin,https://github.com/jtbonhomme/kong-plugin-opa,luarocks
kong-path-allow,https://github.com/seifchen/kong-path-allow,luarocks
kong-path-based-routing,https://github.com/Optum/kong-path-based-routing,luarocks
Kong-Path-Rewrite,github.com/jiladahe1997/kong-path-rewrite,luarocks
kong-path-whitelist,https://github.com/seifchen/kong-path-whitelist,luarocks
kong-payload-size-limiting,github.com/cloud-elements/kong-payload-size-limiting,luarocks
kong-phantom-token,github.com/curityio/kong-phantom-token-plugin,luarocks
kong-plugin-abac,github.com/edenlabllc/kong-plugin-abac,luarocks
kong-plugin-Abtesting,github.com/guoming/kong-plugin-AbTesting,luarocks
kong-plugin-acl-keycloak,github.com/ubitransports/plugin-acl-kong-lua,luarocks
kong-plugin-acme,https://github.com/Kong/kong-plugin-acme,luarocks
kong-plugin-acp,https://github.com/cloudentity/acp-kong-plugin,luarocks
kong-plugin-add-header,https://github.com/emartech/kong-plugin-add-header,luarocks
kong-plugin-add-headers,"github.com/""..github_account_name..""/""..github_repo_name..""",luarocks
kong-plugin-add-header-to-request,"github.com/""..github_account_name..""/""..github_repo_name..""",luarocks
kong-plugin-amqp,github.com/gsdenys/kong-plugin-amqp,luarocks
kong-plugin-amqp-rpc,github.com/helmutb82/kong-plugin-amqp,luarocks
kong-plugin-api-key-access-control,https://github.com/emartech/kong-plugin-api-key-access-control,luarocks
kong-plugin-api-transformer,https://github.com/andersenq/kong-plugin-api-transformer,luarocks
kong-plugin-aws-api-gateway-auth,"github.com/""..github_account_name..""/""..github_repo_name..""",luarocks
kong-plugin-aws-kinesis,github.com/rbang1/kong-plugin-aws-kinesis,luarocks
kong-plugin-aws-lambda,github.com/kong/kong-plugin-aws-lambda,luarocks
kong-plugin-aws-lambda-response-transformer,github.com/jlcd/aws-lambda-response-transformer,luarocks
kong-plugin-aws-lambda-status-code,github.com/iyp-uk/aws-lambda-status-code,luarocks
kong-plugin-azure-functions,github.com/kong/kong-plugin-azure-functions,luarocks
kong-plugin-bearer,github.com/bearer/kong-plugin,luarocks
kong-plugin-body-inspector,https://github.com/emartech/kong-plugin-body-inspector,luarocks
kong-plugin-concurrent-connections-quota,github.com/figment-networks/kong-plugin-concurrent-connections-quota,luarocks
kong-plugin-connections-quota,github.com/figment-networks/kong-plugin-connections-quota,luarocks
kong-plugin-consumer-cors,github.com/figment-networks/kong-plugin-consumer-cors,luarocks
kong-plugin-cookies-to-headers,github.com/pravin-raha/kong-plugin-cookies-to-headers,luarocks
kong-plugin-csp,https://github.com/zffocussss/kong-plugin-csp,luarocks
kong-plugin-customer-identification,https://github.com/emartech/kong-plugin-customer-identification,luarocks
kong-plugin-datadog-tags,github.com/salemove/kong-datadog-plugin,luarocks
kong-plugin-debug,github.com/Kong-Study-Group/kong-plugin-debug,luarocks
kong-plugin-detect-path,"https://github.com/""..github_account_name..""/""..github_repo_name..""",luarocks
kong-plugin-deviceuid,github.com/ernestofreyreg/kong-plugin-deviceuid,luarocks
kong-plugin-download-limiter,github.com/egnyte/kong-plugin-download-limiter,luarocks
kong-plugin-dynamic-route,github.com/samngms/kong-plugin-dynamic-route,luarocks
kong-plugin-endpoint-access-control,https://github.com/emartech/kong-plugin-endpoint-access-control,luarocks
kong-plugin-escher,https://github.com/emartech/kong-plugin-escher,luarocks
kong-plugin-escher-signer,https://github.com/emartech/kong-plugin-escher-signer,luarocks
kong-plugin-extend-headers,github.com/Kong-Study-Group/kong-plugin-extend-headers,luarocks
kong-plugin-file-log-extended,https://github.com/bskiefer/kong-plugin-file-log-extended,luarocks
kong-plugin-flexible-rate-limit,github.com/samngms/kong-plugin-flexible-rate-limit,luarocks
kong-plugin-geoip,github.com/newageio/kong-plugin-geoip,luarocks
kong-plugin-google-cloud-functions,github.com/victor-mesquita/kong-plugin-google-cloud-functions,luarocks
kong-plugin-google-logging,https://github.com/SmartParkingTechnology/kong-google-logging-plugin,luarocks
kong-plugin-grpc-gateway,https://git@github.com/Kong/kong-plugin-grpc-gateway,luarocks
kong-plugin-grpc-web,https://git@github.com/Kong/kong-plugin-grpc-web,luarocks
kong-plugin-gwa-ip-anonymity,github.com/bcgov/gwa-ip-anonymity,luarocks
kong-plugin-hal,github.com/Trust1Team/kong-plugin-hal,luarocks
kong-plugin-header-based-rate-limiting,https://github.com/emartech/kong-plugin-header-based-rate-limiting,luarocks
kong-plugin-header-based-request-termination,https://github.com/emartech/kong-plugin-header-based-request-termination,luarocks
kong-plugin-headers-validation,https://github.com/alisonjf/kong-headers-validation-plugin,luarocks
kong-plugin-header-translator,https://github.com/emartech/kong-plugin-header-translator,luarocks
kong-plugin-hello,github.com/JoshTheGoldfish/kong-plugin-hello,luarocks
kong-plugin-hello-world,github.com/brndmg/kong-plugin-hello-world,luarocks
kong-plugin-html-replacer,https://github.com/chamedoon/kong-plugin-html-replacer,luarocks
kong-plugin-http301https,https://github.com/pocketdigi/kong-plugin-http301https,luarocks
kong-plugin-http-log-multi-body,https://gitlab.com/yotsu/kong-plugin-http-log-multi-body,luarocks
kong-plugin-http-log-with-body,github.com/zenvia/kong-plugin-http-log-with-body,luarocks
kong-plugin-http-log-with-body-base64,github.com/thiago/kong-plugin-http-log-with-body,luarocks
kong-plugin-http-mirror,github.com/nhp0712/kong-plugin-http-mirror,luarocks
kong-plugin-ice-grpc-gateway,https://git@github.com/CodingForMoney/kong-plugin-ice-grpc-gateway,luarocks
kong-plugin-ice-jaeger,https://git@github.com/CodingForMoney/kong-plugin-zipkin,luarocks
kong-plugin-idempotency,github.com/lojaintegrada/kong-plugin-idempotency,luarocks
kong-plugin-jq-transformer,github.com/tibbycat/kong-jq-transformer,luarocks
kong-plugin-json-threat-protection,github.com/Trust1Team/kong-plugin-json-threat-protection,luarocks
kong-plugin-jwt-auth,https://github.com/bjwschaap/kong-plugin-jwt-auth,luarocks
kong-plugin-jwt-auth-rbac,https://github.com/prabago/kong-plugin-jwt-auth-rbac,luarocks
kong-plugin-jwt-auth-token-validate,https://github.com/bluekiri/kong-plugin-jwt-auth-token-validate,luarocks
kong-plugin-jwt-blacklist,"https://github.com/""..github_account_name..""/""..github_repo_name..""",luarocks
kong-plugin-jwt-claims-to-headers,github.com/openwares/kong-plugin-jwt-claims-to-headers,luarocks
kong-plugin-jwt-claims-validate,https://github.com/zsh1313/kong-plugin-jwt-claims-validate,luarocks
kong-plugin-jwt-crafter,github.com/foodora/kong-plugin-jwt-crafter,luarocks
kong-plugin-jwt-crafter-for-ee,github.com/nragokong/kong-plugin-jwt-crafter-for-ee,luarocks
kong-plugin-jwt-fetcher,github.com/karhoo/kong-plugin-jwt-fetcher,luarocks
kong-plugin-jwt-keycloak,github.com/gbbirkisson/kong-plugin-jwt-keycloak,luarocks
kong-plugin-jwt-up,github.com/Trust1Team/kong-plugin-jwt-up,luarocks
kong-plugin-jwt-validation,https://github.com/alisonjf/kong-jwt-validation-plugin,luarocks
kong-plugin-jwt-verifier,github.com/karhoo/kong-plugin-jwt-verifier,luarocks
kong-plugin-kafka-log,github.com/yskopets/kong-plugin-kafka-log,luarocks
kong-plugin-key-auth-referer,github.com/eyolas/kong-plugin-key-auth-referer,luarocks
kong-plugin-keycloak-auth-request,github.com/yoophi/kong-plugin-keycloak-auth-request,luarocks
kong-plugin-key-secret,github.com/Kong-Study-Group/kong-plugin-key-secret,luarocks
kong-plugin-kubernetes-sidecar-injector,https://github.com/kong/kubernetes-sidecar-injector,luarocks
kong-plugin-log-extended,https://github.com/bskiefer/kong-plugin-log-extended,luarocks
kong-plugin-lua-resty-waf,github.com/zhenguang/kong-plugin-lua-resty-waf,luarocks
kong-plugin-maxmind-geoip2,github.com/thomasgriffin/kong-plugin-maxmind-geoip2,luarocks
kong-plugin-mihelloworld,github.com/majaseremet/kong-plugin,luarocks
kong-plugin-mithril,github.com/edenlabllc/kong-plugin-mithril,luarocks
kong-plugin-mitm,https://github.com/koreniac/kong-plugin-mitm,luarocks
kong-plugin-mm-rate-limiting,github.com/ManoManoTech/kong-plugin-mm-rate-limiting,luarocks
kong-plugin-mtls-validate,"github.com/""..github_account_name..""/""..github_repo_name..""",luarocks
kong-plugin-myplugin,github.com/xuybin/kong-plugin,luarocks
kong-plugin-myplugin1,https://github.com/ApexPredator1/rock_test/raw/master/test.tar.gz,luarocks
kong-plugin-myredirect,https://github.com/qianweicheng/kong-redirect,luarocks
kong-plugin-newrelic-insights,github.com/JnMik/kong-plugin-newrelic-insights,luarocks
kong-plugin-oauth2-audience,https://github.com/TelkomIndonesia/kong-plugin-oauth2-audience,luarocks
kong-plugin-oauth2-token-introspection-request,github.com/yoophi/kong-plugin-oauth2-token-introspection-request,luarocks
kong-plugin-oidc,github.com/nokia/kong-oidc,luarocks
kong-plugin-oidc-acl,github.com/pravin-raha/kong-plugin-oidc-acl,luarocks
kong-plugin-oidc-acl-fix,github.com/xfroelicher/kong-plugin-oidc-acl-v2,luarocks
kong-plugin-opa,https://github.com/wada-ama/kong-plugins,luarocks
kong-plugin-openwhisk,github.com/mashape/kong-plugin-openwhisk,luarocks
kong-plugin-optional-jwt,github.com/PrimePassCinema/kong-plugin-optional-jwt,luarocks
kong-plugin-param-transformer,github.com/Kong-Study-Group/kong-plugin-param-transformer,luarocks
kong-plugin-paseto,github.com/peter-evans/kong-plugin-paseto,luarocks
kong-plugin-path-replacer,https://github.com/emartech/kong-plugin-path-replacer,luarocks
kong-plugin-perimeterx,github.com/PerimeterX/perimeterx-kong-plugin,luarocks
kong-plugin-ping-auth,github.com/pingidentity/kong-plugin-ping-auth,luarocks
kong-plugin-pipeline,github.com/Kong-Study-Group/kong-plugin-pipeline,luarocks
kong-plugin-prometheus,github.com/yciabaud/kong-plugin-prometheus,luarocks
kong-plugin-proxy-cache,github.com/globocom/kong-plugin-proxy-cache,luarocks
kong-plugin-proxycache,github.com/andy-zhangtao/proxycache,luarocks
kong-plugin-queryparams-to-headers,github.com/pravin-raha/kong-plugin-queryparams-to-headers,luarocks
kong-plugin-ram,github.com/bitdrive/kong-plugin-ram,luarocks
kong-plugin-rbac,github.com/mr5/kong-rbac,luarocks
kong-plugin-redirect,https://github.com/nagra-insight/kong-plugin-redirect,luarocks
kong-plugin-redis-auth,https://github.com/jooonwood/kong-plugin-redis-auth,luarocks
kong-plugin-referer,github.com/eyolas/kong-plugin-referer,luarocks
kong-plugin-referer-blacklist,github.com/valseek/kong-plugin-referer-blacklist,luarocks
kong-plugin-replace-url,github.com/ShiningRush/kong-plugin-replace-url,luarocks
kong-plugin-request-firewall,github.com/samngms/kong-plugin-request-firewall,luarocks
kong-plugin-request-response-logging,"https://""..github_account_name.."":""..github_account_password..""@github.com/""..github_account_name..""/""..github_repo_name..""",luarocks
kong-plugin-request-start,github.com/pingnamo/kong-plugin-request-start,luarocks
kong-plugin-request-transformer,github.com/Kong/kong-plugin-request-transformer,luarocks
kong-plugin-reroute-after,https://github.com/wendeldavid/kong-plugin-reroute-around,luarocks
kong-plugin-reroute-around,https://github.com/wendeldavid/kong-plugin-reroute-around,luarocks
kong-plugin-reroute-before,https://github.com/wendeldavid/kong-plugin-reroute-around,luarocks
kong-plugin-resource-transformer,github.com/MyMusicTaste/kong-plugin-resource-transformer,luarocks
kong-plugin-respond-redirect,https://github.com/koreniac/kong-plugin-respond-redirect,luarocks
kong-plugin-response-transformer-tobase64,github.com/pravin-raha/kong-plugin-response-transformer-tobase64,luarocks
kong-plugin-rewrite,github.com/andy-zhangtao/rewrite,luarocks
kong-plugin-route-by-cookie,github.com/redhoyasa/kong-plugin-route-by-cookie,luarocks
kong-plugin-rule-based-header-transformer,https://github.com/emartech/kong-plugin-rule-based-header-transformer,luarocks
kong-plugin-sa-jwt-claims-validate,github.com/Voronenko/kong-plugin-sa-jwt-claims-validate,luarocks
kong-plugin-serverless-functions,github.com/kong/kong-plugin-serverless-functions,luarocks
kong-plugin-session,github.com/Kong/kong-plugin-session,luarocks
kong-plugin-shepherd,github.com/DanielTimLee/shepherd,luarocks
kong-plugin-signalfx,github.com/signalfx/kong-plugin-signalfx,luarocks
kong-plugin-skywalking,github.com/heshang233/kong-plugin-skywalking/,luarocks
kong-plugin-soap4kong,github.com/MadeByMakers/kong-plugin-soap4kong,luarocks
kong-plugin-soap4kong-generator,github.com/MadeByMakers/kong-plugin-soap4kong,luarocks
kong-plugin-static-response,github.com/nitinbhadauria/kong-plugin-static-response,luarocks
kong-plugin-stdout-log,github.com/edenlabllc/kong-plugin-stdout-log,luarocks
kong-plugin-sync-eureka,github.com/anjia0532/kong-plugin-sync-eureka,luarocks
kong-plugin-template-transformer,github.com/stone-payments/kong-plugin-template-transformer,luarocks
kong-plugin-the-fuckman,github.com/udleinati/kong-plugin-the-middleman,luarocks
kong-plugin-the-middleman,github.com/udleinati/kong-plugin-the-middleman,luarocks
kong-plugin-token-agent,github.com/Kong-Study-Group/kong-plugin-token-agent,luarocks
kong-plugin-token-to-header-extractor,github.com/vnwonah/kong-token-to-header-extractor,luarocks
kong-plugin-universal-jwt,github.com/localz/kong-plugin-universal-jwt,luarocks
kong-plugin-uppercase-response,github.com/kong/kong-plugin-uppercase-response,luarocks
kong-plugin-upstream-auth-basic,github.com/revolsys/kong-plugin-upstream-auth-basic,luarocks
kong-plugin-upstream-basic-auth,github.com/mvanholsteijn/kong-plugin-upstream-basic-auth,luarocks
kong-plugin-upstream-environment,github.com/bskiefer/kong-upstream-environment-plugin,luarocks
kong-plugin-upstream-oauth2,github.com/enioka/kong-plugin-upstream-oauth2,luarocks
kong-plugin-upstream-redirect,github.com/prashanth-unity/kong-plugin-upstream-redirect,luarocks
kong-plugin-upstream-selector,https://github.com/emartech/kong-plugin-upstream-selector,luarocks
kong-plugin-url-prefix,"github.com/""..github_account_name..""/""..github_repo_name..""",luarocks
kong-plugin-url-regex-rewriter,https://github.com/lsaint/kong-plugin-url-regex-rewriter,luarocks
kong-plugin-url-replace,github.com/torresmat/kong-plugin-url-replace,luarocks
kong-plugin-url-rewrite,github.com/stone-payments/kong-plugin-url-rewrite,luarocks
kong-plugin-user-profile-validation,https://github.com/alisonjf/kong-user-profile-validation-plugin,luarocks
kong-plugin-wayz-log,https://github.com/tzssangglass/kong-plugin-kafka-log,luarocks
kong-plugin-wsse,https://github.com/emartech/kong-plugin-wsse,luarocks
kong-plugin-xml-threat-protection,github.com/Trust1Team/kong-plugin-xml-threat-protection,luarocks
kong-plugin-zipkin,https://github.com/kong/kong-plugin-zipkin,luarocks
kong-post-auth-hook,github.com/newtonx-inc/kong-post-auth-hook,luarocks
kong-pre-auth-hook,github.com/newtonx-inc/kong-pre-auth-hook,luarocks
kong-prometheus-plugin,github.com/Kong/kong-plugin-prometheus,luarocks
kong-proxy-cache-plugin,github.com/Kong/kong-plugin-proxy-cache,luarocks
kong-redis-cluster,github.com/Kong/resty-redis-cluster,luarocks
kong-request-intercept,github.com/GreatWriter/kong-request-intercept,luarocks
kong-request-jwt-header,github.com/Liberxue/kong-request-jwt-header,luarocks
kong-response-log,https://github.com/i4platform/kong-custom-plugin,luarocks
